#        x          y          z           w
#
0.830622 0.936321 0.903551 0.642482
0.419139 0.734900 0.275775 0.549905
0.340227 0.480592 0.720351 0.975583
0.190168 0.308488 0.659297 0.902865
0.541981 0.897980 0.532362 0.635770
0.607596 0.457110 0.449104 0.904930
0.032730 0.005844 0.244940 0.577756
0.566201 0.777640 0.243338 0.898927
0.639418 0.101493 0.686831 0.671416
0.133717 0.511861 0.345078 0.536162
0.765300 0.077952 0.518837 0.567012
0.158345 0.522554 0.886092 0.916706
0.871968 0.378038 0.466405 0.972006
0.831553 0.989764 0.318528 0.676221
0.206462 0.944314 0.301050 0.564827
0.082827 0.253338 0.716992 0.866897
0.862053 0.639049 0.797395 0.721599
0.658355 0.232990 0.149398 0.914194
0.257842 0.070978 0.354504 0.844266
0.552892 0.492063 0.460330 0.512724
0.757718 0.462477 0.480534 0.501526
0.457703 0.481160 0.856951 0.567669
0.652001 0.562224 0.699213 0.715075
0.832524 0.983044 0.060378 0.589315
0.801543 0.702224 0.567247 0.822892
0.215342 0.582327 0.612313 0.597461
0.138245 0.094404 0.262175 0.968207
0.915627 0.419437 0.475523 0.631272
0.874676 0.051649 0.164215 0.553251
0.078505 0.256983 0.299272 0.671602
0.493294 0.687716 0.611736 0.731439
0.158592 0.058856 0.107424 0.825331
0.185277 0.599972 0.007138 0.584124
0.770344 0.804755 0.142242 0.664127
0.626285 0.110197 0.979457 0.929872
0.594248 0.344414 0.208784 0.959848
0.192294 0.739356 0.040982 0.874162
0.748644 0.466537 0.432557 0.911901
0.719185 0.733399 0.041293 0.703507
0.701030 0.901836 0.579262 0.917285
0.059638 0.732480 0.150463 0.748476
0.082211 0.133855 0.331455 0.893818
0.751936 0.607062 0.120431 0.630249
0.071352 0.060213 0.149758 0.876382
0.969801 0.969269 0.677881 0.614713
0.530179 0.176363 0.078237 0.845981
0.375557 0.711995 0.926819 0.787329
0.150989 0.654278 0.162053 0.584830
0.978009 0.304206 0.717979 0.716819
0.673503 0.826739 0.836207 0.961024
0.970566 0.352843 0.444170 0.575321
0.483276 0.421659 0.452375 0.862466
0.848147 0.449760 0.021125 0.929090
0.585650 0.365414 0.964786 0.852714
0.476326 0.930932 0.865310 0.936395
0.019518 0.777637 0.311600 0.771380
0.672175 0.126822 0.320434 0.892528
0.158942 0.788072 0.430256 0.660920
0.059726 0.843688 0.746910 0.746501
0.575983 0.715090 0.584564 0.908769
0.178097 0.988817 0.494508 0.874725
0.489120 0.347743 0.237226 0.668375
0.526037 0.857746 0.210911 0.845930
0.950589 0.220379 0.494510 0.820583
0.429899 0.477935 0.714171 0.547833
0.569035 0.655740 0.180133 0.783152
0.990352 0.051552 0.183131 0.568828
0.512428 0.996636 0.609246 0.828140
0.640081 0.478132 0.717480 0.917825
0.476801 0.927742 0.231492 0.763783
0.295241 0.978782 0.974888 0.501761
0.244444 0.731708 0.637061 0.669219
0.098182 0.533067 0.905252 0.609811
0.693762 0.101568 0.089754 0.928713
0.025809 0.411601 0.039943 0.688633
0.636826 0.634778 0.648651 0.873407
0.384308 0.214565 0.519696 0.961551
0.489226 0.582250 0.041312 0.747908
0.971734 0.603485 0.651248 0.853399
0.214739 0.427289 0.632620 0.825166
0.983347 0.028856 0.699204 0.700366
0.946674 0.500965 0.940405 0.518932
0.696481 0.601319 0.711073 0.626371
0.424978 0.553123 0.660886 0.574549
0.838539 0.956866 0.272269 0.713493
0.586436 0.613663 0.260242 0.646940
0.605887 0.516242 0.859324 0.513282
0.813538 0.153213 0.269986 0.662789
0.984701 0.115305 0.205102 0.983158
0.265262 0.615736 0.797215 0.626971
0.552568 0.522938 0.016725 0.825235
0.799825 0.859802 0.491152 0.872677
0.570263 0.485059 0.210939 0.782672
0.012695 0.548864 0.714977 0.615625
0.057669 0.556758 0.516106 0.794990
0.413918 0.155626 0.723632 0.702312
0.892853 0.203233 0.190583 0.573493
0.729746 0.716555 0.610267 0.985580
0.736452 0.787906 0.625011 0.684992
0.563229 0.483804 0.729169 0.648567
0.562550 0.534702 0.078645 0.741747
0.620358 0.105548 0.965801 0.589196
0.053596 0.380868 0.334287 0.728373
0.100578 0.505364 0.054143 0.645824
0.751317 0.737292 0.307976 0.640773
0.642431 0.342478 0.562689 0.805835
0.922824 0.184399 0.146773 0.937997
0.787568 0.085318 0.004966 0.650853
0.709585 0.389655 0.007031 0.876681
0.948286 0.511987 0.634499 0.524029
0.316079 0.418359 0.933366 0.768710
0.957784 0.780037 0.859712 0.595811
0.948455 0.125031 0.418499 0.772518
0.594514 0.183411 0.019256 0.615606
0.804323 0.855950 0.989929 0.510503
0.026921 0.495457 0.349612 0.963649
0.182766 0.375500 0.869448 0.558215
0.636853 0.707597 0.100209 0.723676
0.556209 0.014557 0.169809 0.994510
0.385865 0.288745 0.386558 0.518514
0.148775 0.281433 0.080087 0.897877
0.760496 0.383950 0.777345 0.885463
0.200481 0.365405 0.731018 0.604889
0.479011 0.524384 0.257176 0.983349
0.505003 0.129432 0.161315 0.703065
0.232891 0.089049 0.441779 0.984419
0.036513 0.792476 0.105842 0.792104
0.661934 0.628386 0.921009 0.718310
0.716754 0.160969 0.739842 0.534685
0.929348 0.020732 0.023433 0.710075
0.227465 0.227315 0.722216 0.500649
0.953878 0.517946 0.310098 0.908637
0.261557 0.477560 0.722903 0.554659
0.803079 0.598967 0.770575 0.566510
0.776015 0.686382 0.069757 0.752821
0.235017 0.537624 0.292100 0.599514
0.287028 0.930980 0.940047 0.579652
0.690284 0.268548 0.371087 0.595682
0.692280 0.596486 0.413887 0.517353
0.413290 0.524230 0.434994 0.574684
0.193239 0.092104 0.408656 0.675993
0.956099 0.330894 0.540698 0.878895
0.379402 0.957826 0.844814 0.844333
0.610088 0.049733 0.967546 0.710781
0.862418 0.923760 0.987868 0.815491
0.645832 0.945360 0.426242 0.787254
0.238395 0.248860 0.359954 0.818196
0.572111 0.622823 0.784565 0.891340
0.326230 0.374537 0.224555 0.899664
0.237836 0.067111 0.864965 0.958573
0.653378 0.087408 0.512589 0.841451
0.131024 0.914867 0.249942 0.908226
0.638596 0.844016 0.586234 0.539118
0.799142 0.513501 0.860756 0.986166
0.131601 0.360848 0.896720 0.622143
0.509781 0.017383 0.729092 0.832028
0.880395 0.993476 0.943147 0.952223
0.958950 0.843842 0.329542 0.623327
0.803886 0.370494 0.476900 0.786775
0.979947 0.957436 0.056436 0.798837
0.289755 0.965394 0.459150 0.702571
0.639302 0.374545 0.951358 0.849566
0.102979 0.155120 0.045146 0.554760
0.081281 0.995308 0.881406 0.972854
0.849199 0.307867 0.789145 0.591765
0.827328 0.579576 0.681085 0.567228
0.317942 0.343624 0.337323 0.820619
0.872332 0.173827 0.062861 0.894679
0.446507 0.407088 0.266581 0.636698
0.300321 0.136320 0.695970 0.862502
0.500823 0.698627 0.150748 0.777263
0.772051 0.341975 0.972149 0.602959
0.127420 0.282762 0.597760 0.807236
0.778028 0.068240 0.689061 0.780416
0.761833 0.061439 0.197659 0.907664
0.964323 0.264882 0.112792 0.810904
0.205144 0.208593 0.091619 0.503529
0.078448 0.526667 0.822493 0.888384
0.074239 0.876526 0.643346 0.706706
0.442373 0.166061 0.607729 0.565778
0.224685 0.246756 0.512938 0.586795
0.123524 0.270052 0.833402 0.639895
0.088150 0.616679 0.444104 0.808001
0.057013 0.186887 0.474543 0.846982
0.137954 0.662389 0.884515 0.978285
0.800125 0.145121 0.238347 0.889518
0.773308 0.418011 0.718236 0.988827
0.983838 0.867386 0.074645 0.821970
0.457455 0.175886 0.478753 0.925005
0.661957 0.755480 0.179621 0.500595
0.321703 0.856648 0.082707 0.971593
0.842793 0.891711 0.054970 0.610605
0.036892 0.002442 0.591032 0.510785
0.915618 0.269807 0.940017 0.798155
0.053058 0.901314 0.557387 0.913869
0.530637 0.366619 0.482015 0.864736
0.231624 0.214023 0.123328 0.778741
0.898906 0.494403 0.114584 0.727097
0.593715 0.886774 0.943654 0.935308
0.737101 0.738157 0.643901 0.914787
0.204524 0.847126 0.599476 0.805014
0.892278 0.610918 0.148892 0.689410
0.951795 0.654425 0.651178 0.683622
0.985700 0.089671 0.374216 0.500071
0.112356 0.454862 0.829488 0.728693
0.872156 0.566742 0.514373 0.770316
0.460918 0.893601 0.414676 0.966864
0.088426 0.125675 0.966422 0.795598
0.739363 0.352609 0.597258 0.656891
0.763658 0.029646 0.788359 0.859144
0.598078 0.956391 0.534316 0.822276
0.270807 0.769570 0.837733 0.955057
0.479216 0.371567 0.190867 0.535968
0.334278 0.452479 0.054670 0.959672
0.898452 0.610457 0.878188 0.682086
0.723348 0.622317 0.054732 0.631509
0.449715 0.742002 0.301159 0.706111
0.402345 0.171173 0.639218 0.561415
0.823662 0.932664 0.888385 0.805987
0.234410 0.349126 0.975146 0.512871
0.876034 0.338886 0.468792 0.914096
0.549468 0.790934 0.584145 0.634504
0.142314 0.587283 0.594588 0.757098
0.973575 0.031981 0.244725 0.667843
0.315288 0.481934 0.883263 0.599937
0.487766 0.295286 0.736163 0.587330
0.654717 0.971069 0.527842 0.605540
0.269141 0.996297 0.487005 0.858521
0.856596 0.790777 0.004070 0.528964
0.984291 0.794615 0.784793 0.604372
0.130409 0.795794 0.245048 0.563966
0.663587 0.043208 0.067123 0.923435
0.966039 0.452379 0.081924 0.907789
0.898467 0.415719 0.061831 0.833920
0.672165 0.361969 0.988989 0.503848
0.899092 0.997544 0.428735 0.945035
0.587460 0.605989 0.246676 0.939829
0.161566 0.379361 0.466816 0.886228
0.543502 0.397090 0.729699 0.633216
0.066777 0.928819 0.717741 0.714325
0.910230 0.875142 0.246079 0.742108
0.535523 0.390382 0.627091 0.694413
0.965240 0.458762 0.285659 0.908941
0.611484 0.405886 0.982946 0.756045
0.925372 0.375601 0.878418 0.870667
0.227943 0.591353 0.774698 0.873726
0.888836 0.449029 0.855870 0.956547
0.663189 0.222979 0.908476 0.560512
0.404005 0.197728 0.670942 0.943516
0.967345 0.111749 0.104487 0.522622
0.737466 0.628823 0.388063 0.754446
0.430728 0.396262 0.056009 0.859424
0.638206 0.673339 0.418102 0.651144
0.673925 0.013485 0.556896 0.741366
0.797412 0.721580 0.497069 0.574361
0.468682 0.937310 0.961918 0.939163
0.694649 0.418352 0.553292 0.972200
0.494781 0.190830 0.297076 0.690237
0.527392 0.919042 0.890114 0.666082
0.101596 0.235811 0.652928 0.628857
0.132863 0.859408 0.492289 0.986953
0.110766 0.134565 0.387832 0.781793
0.031604 0.243256 0.451753 0.730969
0.476507 0.768854 0.455157 0.922865
0.229833 0.491673 0.306784 0.590088
0.680770 0.964401 0.519166 0.992713
0.095400 0.622735 0.300061 0.940150
0.333461 0.059198 0.366607 0.804466
0.697188 0.774943 0.129949 0.849800
0.504854 0.684675 0.143483 0.801409
0.758225 0.745640 0.024121 0.716655
0.604847 0.946054 0.955798 0.537787
0.987306 0.978987 0.358150 0.827807
0.183026 0.304657 0.409748 0.619473
0.737500 0.265501 0.532325 0.993153
0.789610 0.764408 0.381396 0.614226
0.178350 0.365468 0.138139 0.930455
0.792684 0.734568 0.952547 0.636893
0.325489 0.728930 0.984118 0.618248
0.150993 0.472268 0.615028 0.960948
0.240395 0.867884 0.259567 0.895486
0.651953 0.267893 0.286251 0.585954
0.340798 0.175496 0.670933 0.822402
0.268494 0.140591 0.263316 0.694615
0.650157 0.362268 0.521442 0.797191
0.008586 0.505189 0.725179 0.991227
0.649464 0.165866 0.597055 0.882113
0.331831 0.583997 0.856989 0.612831
0.732760 0.632673 0.605549 0.742735
0.167880 0.382002 0.587509 0.779834
0.574392 0.892280 0.253683 0.626699
0.577533 0.956466 0.597457 0.757527
0.988985 0.475995 0.645434 0.756378
0.032097 0.361683 0.070686 0.887146
0.629086 0.569816 0.362555 0.739272
0.097865 0.443874 0.275591 0.946533
0.574537 0.786971 0.582720 0.519576
0.985779 0.867081 0.877321 0.872911
0.340647 0.645559 0.794244 0.537687
0.555519 0.052167 0.115596 0.503140
0.715100 0.039567 0.389986 0.614329
0.286034 0.803459 0.529992 0.787138
0.490473 0.321225 0.065643 0.692087
0.195048 0.942890 0.418742 0.783459
0.429602 0.011112 0.829443 0.588621
0.660975 0.769413 0.485806 0.749220
0.082261 0.111995 0.539193 0.762161
0.747393 0.332144 0.714246 0.779007
0.621280 0.328272 0.212215 0.990137
0.293663 0.139727 0.526107 0.579948
0.078652 0.582702 0.659523 0.711934
0.860906 0.073422 0.943456 0.745783
0.103640 0.495204 0.721657 0.538017
0.924260 0.140114 0.752423 0.850158
0.668351 0.629390 0.092885 0.534615
0.990110 0.149578 0.210676 0.936667
0.543554 0.605064 0.788100 0.677970
0.630428 0.161687 0.247227 0.985618
0.192833 0.360297 0.801576 0.695102
0.335600 0.136192 0.687404 0.839216
0.093715 0.744238 0.691784 0.690302
0.390871 0.964012 0.594738 0.942973
0.239603 0.851470 0.971453 0.821652
0.433389 0.541482 0.954091 0.896925
0.569634 0.168733 0.569975 0.994133
0.414006 0.287294 0.518368 0.948586
0.736978 0.529460 0.262559 0.601005
0.036139 0.979449 0.375644 0.820351
0.727287 0.187793 0.744807 0.961779
0.179844 0.218576 0.901657 0.522734
0.792218 0.987552 0.531295 0.998587
0.443863 0.351754 0.626617 0.779375
0.388281 0.169408 0.206557 0.619075
0.001466 0.071603 0.550823 0.654081
0.940401 0.552879 0.821037 0.927371
0.359240 0.398883 0.905117 0.973578
0.476680 0.428551 0.894267 0.591814
0.154477 0.464198 0.081689 0.818169
0.121155 0.332779 0.052209 0.892645
0.517413 0.809270 0.841898 0.547096
0.689344 0.495783 0.275077 0.858394
0.397808 0.944077 0.397064 0.724345
0.433376 0.627508 0.484811 0.995490
0.707414 0.255286 0.585006 0.930093
0.729658 0.005528 0.532302 0.658628
0.593509 0.785525 0.302578 0.560769
0.808771 0.407838 0.611227 0.976821
0.728596 0.504814 0.063518 0.909379
0.490987 0.233260 0.425246 0.947463
0.218708 0.797751 0.997297 0.553485
0.525320 0.816164 0.616855 0.927313
0.704555 0.435655 0.119396 0.863168
0.520883 0.602521 0.425040 0.804541
0.911731 0.654168 0.631240 0.969564
0.797321 0.512943 0.651978 0.803167
0.831120 0.406666 0.360862 0.511931
0.313851 0.927491 0.630961 0.536080
0.782945 0.265293 0.430403 0.721603
0.491368 0.758380 0.144040 0.921340
0.256792 0.258284 0.249093 0.863910
0.454579 0.461423 0.898908 0.836999
0.279964 0.718647 0.812549 0.648849
0.119916 0.855192 0.898320 0.537634
0.628999 0.161066 0.175439 0.945477
0.926788 0.806559 0.459896 0.517969
0.379552 0.769063 0.893591 0.657047
0.972348 0.867503 0.585807 0.961216
0.778975 0.255725 0.666759 0.501559
0.878370 0.820268 0.430656 0.670421
0.359772 0.548458 0.564008 0.768981
0.529516 0.135304 0.210876 0.557440
0.773745 0.884555 0.761843 0.977882
0.188416 0.820912 0.082645 0.795981
0.125466 0.666167 0.476265 0.990881
0.857030 0.666188 0.960234 0.642754
0.478354 0.797484 0.549217 0.921545
0.261394 0.707194 0.633079 0.850504
0.675604 0.141971 0.672692 0.697770
0.087503 0.463015 0.034583 0.999395
0.557224 0.926749 0.597805 0.935646
0.523313 0.560622 0.383096 0.703905
0.921768 0.097795 0.374492 0.641039
0.615859 0.841264 0.634742 0.914450
0.664701 0.102174 0.991622 0.797860
0.237813 0.061987 0.057272 0.918609
0.624373 0.166929 0.111911 0.603935
0.203708 0.023116 0.573422 0.700223
0.239066 0.600611 0.559936 0.998640
0.524727 0.503196 0.088754 0.504482
0.555512 0.117902 0.206460 0.948959
0.039145 0.474172 0.243577 0.887200
0.642007 0.760972 0.085174 0.542985
0.221691 0.066343 0.273167 0.949078
0.724677 0.599165 0.797148 0.780167
0.478740 0.251394 0.412381 0.958531
0.604818 0.664745 0.022949 0.822769
0.432456 0.685565 0.021537 0.645678
0.292512 0.126515 0.866694 0.853756
0.432173 0.756042 0.614767 0.980609
0.778470 0.704007 0.975618 0.578314
0.300328 0.966671 0.733287 0.541902
0.649872 0.382116 0.375803 0.721342
0.458965 0.872696 0.754353 0.597873
0.592026 0.896425 0.771975 0.743676
0.052014 0.529893 0.242198 0.719176
0.687888 0.594155 0.640925 0.877593
0.996191 0.578371 0.590121 0.596729
0.915447 0.866555 0.851266 0.994825
0.408223 0.793848 0.581398 0.687829
0.476748 0.973047 0.115921 0.596811
0.145660 0.948617 0.484898 0.918253
0.413769 0.216898 0.631478 0.783342
0.524877 0.104816 0.236123 0.569471
0.202407 0.391401 0.272195 0.556747
0.375501 0.819350 0.982501 0.547739
0.293635 0.587441 0.403386 0.790097
0.173835 0.486007 0.959687 0.597990
0.347811 0.988324 0.192509 0.576335
0.472240 0.408539 0.075681 0.942060
0.985506 0.075200 0.555712 0.827055
0.965696 0.083466 0.852710 0.500000
0.216554 0.956120 0.712336 0.779876
0.580721 0.880952 0.637638 0.816560
0.572500 0.710824 0.780877 0.696726
0.057295 0.736909 0.047615 0.615511
0.913163 0.363818 0.426101 0.945739
0.791666 0.415352 0.537791 0.556825
0.403082 0.184005 0.002266 0.789371
0.642584 0.333557 0.154900 0.742635
0.148079 0.040554 0.169140 0.749694
0.216455 0.318575 0.935507 0.998075
0.972617 0.198276 0.492986 0.652058
0.001540 0.669512 0.557139 0.840556
0.653370 0.995543 0.592305 0.714522
0.566899 0.858587 0.695879 0.636367
0.350778 0.473034 0.982711 0.839841
0.791974 0.467146 0.331028 0.569838
0.359051 0.611042 0.572328 0.557285
0.225996 0.025271 0.489419 0.729511
0.135451 0.496320 0.231008 0.519126
0.123476 0.223998 0.319349 0.788162
0.465246 0.643668 0.515107 0.516771
0.196407 0.619040 0.447242 0.849743
0.294769 0.153864 0.368107 0.670508
0.618106 0.211012 0.120370 0.957596
0.775761 0.150159 0.371921 0.641620
0.847736 0.937715 0.916454 0.536066
0.073839 0.048270 0.071183 0.923273
0.216507 0.977614 0.922549 0.732350
0.189126 0.521590 0.532546 0.743757
0.372861 0.933424 0.503644 0.947069
0.369189 0.600483 0.077912 0.590051
0.196715 0.504493 0.661553 0.649769
0.730544 0.737080 0.799784 0.630111
0.595688 0.466375 0.959857 0.657559
0.002712 0.419332 0.280410 0.849656
0.367749 0.222999 0.551619 0.806483
0.054766 0.836569 0.275729 0.987633
0.488764 0.216727 0.544110 0.946941
0.628657 0.485434 0.943474 0.954043
0.819523 0.415985 0.751099 0.969196
0.185625 0.988308 0.457278 0.644921
0.126845 0.301255 0.159471 0.691976
0.673522 0.025918 0.600437 0.740978
0.392551 0.874207 0.361819 0.611006
0.806624 0.621503 0.440796 0.699732
0.168189 0.920563 0.236173 0.737260
0.725348 0.941893 0.592510 0.583671
0.097967 0.116775 0.289977 0.983861
0.317915 0.050861 0.117946 0.715592
0.255713 0.061550 0.501707 0.511858
0.872892 0.422571 0.121564 0.627745
0.367760 0.476698 0.929583 0.643967
0.908667 0.342901 0.233352 0.639780
0.545533 0.750385 0.557109 0.872574
0.129379 0.960472 0.491583 0.933844
0.046907 0.750056 0.670168 0.734895
0.962584 0.533813 0.450700 0.775780
0.218042 0.418233 0.664023 0.899393
0.362554 0.194577 0.699356 0.562035
0.867884 0.064395 0.689825 0.522384
0.003796 0.704109 0.823909 0.941177
0.618378 0.936561 0.371178 0.764984
0.463388 0.696729 0.575555 0.867771
0.300332 0.471030 0.718731 0.898344
0.159242 0.359182 0.136497 0.904156
0.764832 0.289555 0.042424 0.915051
0.352408 0.161318 0.769819 0.642925
0.241437 0.482815 0.075287 0.849226
0.138587 0.748870 0.481258 0.565645
0.919926 0.473298 0.122923 0.835283
0.124766 0.175414 0.415447 0.956538
0.193815 0.467050 0.392493 0.674037
0.728683 0.104205 0.469848 0.661324
0.647947 0.432318 0.803686 0.874568
0.699883 0.653493 0.461303 0.692074
0.560827 0.929080 0.508260 0.749004
0.385253 0.705470 0.040360 0.830918
0.951159 0.313073 0.898636 0.588772
0.194052 0.080935 0.430936 0.964377
0.521979 0.505162 0.818894 0.682346
0.438577 0.536827 0.699299 0.718996
0.307084 0.286854 0.051592 0.554384
0.585746 0.018632 0.661717 0.994932
0.497143 0.864925 0.079862 0.995775
0.801179 0.867982 0.274017 0.806877
0.873967 0.518266 0.032565 0.624132
0.318517 0.774428 0.881574 0.891206
0.531855 0.712266 0.290285 0.581805
0.945877 0.483086 0.664401 0.644641
0.629930 0.640494 0.980406 0.966918
0.293229 0.788416 0.991277 0.757804
0.803927 0.728793 0.232552 0.711786
0.481101 0.383312 0.245363 0.888931
0.522421 0.362579 0.623316 0.903324
0.641893 0.980027 0.398091 0.903032
0.454243 0.711746 0.500108 0.926766
0.529728 0.476427 0.125066 0.844208
0.016689 0.790831 0.542633 0.894266
0.802148 0.833918 0.788257 0.764213
0.627302 0.678306 0.577056 0.822703
0.182397 0.588891 0.221547 0.843536
0.237934 0.287400 0.984163 0.985022
0.043365 0.553920 0.502986 0.759159
0.598346 0.376920 0.464284 0.672689
0.372252 0.697335 0.208791 0.569385
0.511111 0.055496 0.625215 0.978975
0.930145 0.756878 0.089912 0.729401
0.647232 0.701417 0.412347 0.661637
0.493509 0.302370 0.136664 0.526029
0.800910 0.803326 0.613760 0.614960
0.651063 0.399215 0.539806 0.544151
0.312266 0.890122 0.726263 0.522293
0.079843 0.176143 0.808692 0.903936
0.335390 0.254263 0.913187 0.757183
0.411052 0.801005 0.843030 0.574309
0.694648 0.749231 0.294790 0.692700
0.598100 0.721517 0.659362 0.606810
0.713657 0.705820 0.798864 0.922580
0.037921 0.531852 0.720426 0.569883
0.011517 0.818235 0.901905 0.525902
0.598068 0.895228 0.530003 0.845085
0.623208 0.869074 0.787669 0.682102
0.861367 0.208713 0.885636 0.821650
0.485597 0.959840 0.405645 0.786114
0.791701 0.154140 0.059749 0.960544
0.524693 0.748955 0.056774 0.953387
0.615503 0.448007 0.735795 0.670287
0.808960 0.128772 0.577279 0.510733
0.345641 0.797139 0.422838 0.973130
0.368733 0.655590 0.825816 0.990013
